Value,S,K,tau,r,BS
1.785000023,447.68234,455,0.079365079,0.02993,Over
24.25568558,447.68234,425,0.079365079,0.02993,Under
25.21222379,445.3200266,425,0.218253968,0.02993,Under
3.875000026,447.68234,450,0.079365079,0.02993,Over
40.29762132,444.3357398,410,0.329365079,0.02993,Under
0.69,447.68234,460,0.079365079,0.02993,Over
27.37976332,444.3357398,425,0.329365079,0.02993,Under
19.54285799,444.3357398,435,0.329365079,0.02993,Under
29.67966858,445.3200266,420,0.218253968,0.02993,Under
4.505000004,445.3200266,455,0.218253968,0.02993,Over
0.280001233,447.68234,465,0.079365079,0.02993,Over
1.375000003,444.3357398,475,0.329365079,0.02993,Over
0.875000115,444.3357398,480,0.329365079,0.02993,Over
12.45095273,444.3357398,445,0.329365079,0.02993,Under
19.48254884,447.68234,430,0.079365079,0.02993,Under
16.71733423,445.3200266,435,0.218253968,0.02993,Under
35.78166867,444.3357398,415,0.329365079,0.02993,Under
29.088824,447.68234,420,0.079365079,0.02993,Under
44.77857399,444.3357398,405,0.329365079,0.02993,Under
0.375,444.3357398,485,0.329365079,0.02993,Over
0.345006181,445.3200266,480,0.218253968,0.02993,Over
1.624999997,445.3200266,465,0.218253968,0.02993,Over
2.910000057,445.3200266,460,0.218253968,0.02993,Over
0.435003715,445.3200266,475,0.218253968,0.02993,Over
23.36881066,444.3357398,430,0.329365079,0.02993,Under
7.130004045,444.3357398,455,0.329365079,0.02993,Over
0.125000001,450.3992978,470,0.067460317,0.03003,Over
27.60056244,448.2201219,425,0.206349206,0.03003,Under
25.5002393,447.3553842,430,0.317460317,0.03003,Under
5.629999996,447.3553842,460,0.317460317,0.03003,Over
11.40911974,448.2201219,445,0.206349206,0.03003,Under
3.94000002,447.3553842,465,0.317460317,0.03003,Over
12.69976221,450.3992978,440,0.067460317,0.03003,Under
1.625000002,447.3553842,475,0.317460317,0.03003,Over
21.79952443,450.3992978,430,0.067460317,0.03003,Under
14.07756217,447.3553842,445,0.317460317,0.03003,Under
0.375000094,450.3992978,465,0.067460317,0.03003,Over
31.4992898,450.3992978,420,0.067460317,0.03003,Under
0.875000153,447.3553842,480,0.317460317,0.03003,Over
0.285000005,447.3553842,490,0.317460317,0.03003,Over
5.125000023,450.3992978,450,0.067460317,0.03003,Over
10.875,447.3553842,450,0.317460317,0.03003,Under
17.59511965,447.3553842,440,0.317460317,0.03003,Under
2.190000956,448.2201219,465,0.206349206,0.03003,Over
0.565000651,448.2201219,475,0.206349206,0.03003,Over
38.38791877,447.3553842,415,0.317460317,0.03003,Under
47.45303842,447.3553842,405,0.317460317,0.03003,Under
26.63441433,450.3992978,425,0.067460317,0.03003,Under
5.500002183,448.2201219,455,0.206349206,0.03003,Over
21.42267947,447.3553842,435,0.317460317,0.03003,Under
32.15967488,448.2201219,420,0.206349206,0.03003,Under
0.470009091,447.3553842,485,0.317460317,0.03003,Over
41.50789973,448.2201219,410,0.206349206,0.03003,Under
1.065002124,450.3992978,460,0.067460317,0.03003,Over
23.22144991,448.2201219,430,0.206349206,0.03003,Under
8.644881088,450.3992978,445,0.067460317,0.03003,Under
15.12822493,448.2201219,440,0.206349206,0.03003,Under
42.90047859,447.3553842,410,0.317460317,0.03003,Under
8.25,448.2201219,450,0.206349206,0.03003,Over
2.5,450.3992978,455,0.067460317,0.03003,Over
3.565000004,448.2201219,460,0.206349206,0.03003,Over
8.000000108,447.3553842,455,0.317460317,0.03003,Over
1.125000001,448.2201219,470,0.206349206,0.03003,Over
29.51279913,447.3553842,425,0.317460317,0.03003,Under
0.285,448.2201219,480,0.206349206,0.03003,Over
17.18964333,450.3992978,435,0.067460317,0.03003,Under
18.84733742,448.2201219,435,0.206349206,0.03003,Under
36.42917167,450.3992978,415,0.067460317,0.03003,Under
33.93535895,447.3553842,420,0.317460317,0.03003,Under
2.565001996,447.3553842,470,0.317460317,0.03003,Over
41.38904957,450.3992978,410,0.067460317,0.03003,Under
18.03726285,448.076828,440,0.313492063,0.02972,Under
27.8578699,451.7116578,425,0.063492063,0.02972,Under
1.035002014,451.7116578,460,0.063492063,0.02972,Over
0.535003979,448.076828,485,0.313492063,0.02972,Over
21.73589427,448.076828,435,0.313492063,0.02972,Under
34.53678854,448.076828,420,0.313492063,0.02972,Under
30.05315712,448.076828,425,0.313492063,0.02972,Under
42.76513162,449.5514808,410,0.202380952,0.02972,Under
37.61902203,451.7116578,415,0.063492063,0.02972,Under
0.345000202,451.7116578,465,0.063492063,0.02972,Over
9.395573979,451.7116578,445,0.063492063,0.02972,Under
0.345000001,448.076828,490,0.313492063,0.02972,Over
14.39363564,448.076828,445,0.313492063,0.02972,Under
0.625000317,449.5514808,475,0.202380952,0.02972,Over
2.815000823,448.076828,470,0.313492063,0.02972,Over
2.125001098,449.5514808,465,0.202380952,0.02972,Over
4.190000007,448.076828,465,0.313492063,0.02972,Over
6.065000195,449.5514808,455,0.202380952,0.02972,Over
8.440000025,448.076828,455,0.313492063,0.02972,Over
24.13506597,449.5514808,430,0.202380952,0.02972,Under
0.125000002,451.7116578,470,0.063492063,0.02972,Over
12.16001645,449.5514808,445,0.202380952,0.02972,Under
6.000000004,448.076828,460,0.313492063,0.02972,Over
8.565000053,449.5514808,450,0.202380952,0.02972,Over
43.38405139,448.076828,410,0.313492063,0.02972,Under
19.72504942,449.5514808,435,0.202380952,0.02972,Under
5.625002022,451.7116578,450,0.063492063,0.02972,Over
1.220000003,449.5514808,470,0.202380952,0.02972,Over
22.99229591,451.7116578,430,0.063492063,0.02972,Under
28.6350825,449.5514808,425,0.202380952,0.02972,Under
2.72000455,451.7116578,455,0.063492063,0.02972,Over
37.91511525,449.5514808,415,0.202380952,0.02972,Under
3.815000003,449.5514808,460,0.202380952,0.02972,Over
33.19509902,449.5514808,420,0.202380952,0.02972,Under
0.125000557,448.076828,500,0.313492063,0.02972,Over
11.125,448.076828,450,0.313492063,0.02972,Over
18.25172205,451.7116578,435,0.063492063,0.02972,Under
13.60614818,451.7116578,440,0.063492063,0.02972,Under
38.93041996,448.076828,415,0.313492063,0.02972,Under
25.81952569,448.076828,430,0.313492063,0.02972,Under
0.315,449.5514808,480,0.202380952,0.02972,Over
32.72344388,451.7116578,420,0.063492063,0.02972,Under
15.69503291,449.5514808,440,0.202380952,0.02972,Under
48.1476828,448.076828,405,0.313492063,0.02972,Under
0.875000159,448.076828,480,0.313492063,0.02972,Over
1.815,448.076828,475,0.313492063,0.02972,Over
8.500000013,448.2183935,455,0.30952381,0.02951,Over
0.345007995,449.3678772,480,0.198412698,0.02951,Over
0.655000808,448.2183935,485,0.30952381,0.02951,Over
4.440000007,448.2183935,465,0.30952381,0.02951,Over
12.03080975,449.3678772,445,0.198412698,0.02951,Under
37.63566833,449.3678772,415,0.198412698,0.02951,Under
1.125000013,448.2183935,480,0.30952381,0.02951,Over
1.845000001,448.2183935,475,0.30952381,0.02951,Over
1.125,449.3678772,470,0.198412698,0.02951,Over
6.000000298,449.3678772,455,0.198412698,0.02951,Over
3.940000004,449.3678772,460,0.198412698,0.02951,Over
5.940000002,448.2183935,460,0.30952381,0.02951,Over
8.75000001,449.3678772,450,0.198412698,0.02951,Over
1.065001226,451.3352474,460,0.05952381,0.02951,Over
15.56661949,449.3678772,440,0.198412698,0.02951,Under
5.315000627,451.3352474,450,0.05952381,0.02951,Over
24.06823903,449.3678772,430,0.198412698,0.02951,Under
22.52989989,451.3352474,430,0.05952381,0.02951,Under
33.00985859,449.3678772,420,0.198412698,0.02951,Under
32.26234985,451.3352474,420,0.05952381,0.02951,Under
34.60222624,448.2183935,420,0.30952381,0.02951,Under
17.78867502,451.3352474,435,0.05952381,0.02951,Under
0.405010153,448.2183935,490,0.30952381,0.02951,Over
0.280000609,451.3352474,465,0.05952381,0.02951,Over
11.25000001,448.2183935,450,0.30952381,0.02951,Under
19.84742925,449.3678772,435,0.198412698,0.02951,Under
43.57130164,448.2183935,410,0.30952381,0.02951,Under
0.595000401,449.3678772,475,0.198412698,0.02951,Over
2.940000504,448.2183935,470,0.30952381,0.02951,Over
8.931224974,451.3352474,445,0.05952381,0.02951,Under
42.41647798,449.3678772,410,0.198412698,0.02951,Under
2.255000599,449.3678772,465,0.198412698,0.02951,Over
2.625008217,451.3352474,455,0.05952381,0.02951,Over
18.09407541,448.2183935,440,0.30952381,0.02951,Under
38.99676394,448.2183935,415,0.30952381,0.02951,Under
0.125000495,448.2183935,500,0.30952381,0.02951,Over
14.38954216,448.2183935,445,0.30952381,0.02951,Under
13.20245005,451.3352474,440,0.05952381,0.02951,Under
21.73861311,448.2183935,435,0.30952381,0.02951,Under
30.14768853,448.2183935,425,0.30952381,0.02951,Under
28.5040488,449.3678772,425,0.198412698,0.02951,Under
27.3311308,451.3352474,425,0.05952381,0.02951,Under
26.06815082,448.2183935,430,0.30952381,0.02951,Under
37.22357487,451.3352474,415,0.05952381,0.02951,Under
48.15083935,448.2183935,405,0.30952381,0.02951,Under
5.190006298,447.3506992,455,0.194444444,0.02962,Over
3.690000035,445.9456248,465,0.305555556,0.02962,Over
41.3946111,445.9456248,410,0.305555556,0.02962,Under
18.22385664,447.3506992,435,0.194444444,0.02962,Under
2.375002909,445.9456248,470,0.305555556,0.02962,Over
26.66642776,447.3506992,425,0.194444444,0.02962,Under
10,445.9456248,450,0.305555556,0.02962,Under
45.99956248,445.9456248,405,0.305555556,0.02962,Under
0.345,445.9456248,490,0.305555556,0.02962,Over
1.375000001,445.9456248,475,0.305555556,0.02962,Over
12.8349519,445.9456248,445,0.305555556,0.02962,Under
16.59991321,445.9456248,440,0.305555556,0.02962,Under
0.690000001,448.8851089,460,0.055555556,0.02962,Over
7.750000003,447.3506992,450,0.194444444,0.02962,Over
36.80965972,445.9456248,415,0.305555556,0.02962,Under
29.85567459,448.8851089,420,0.055555556,0.02962,Under
28.14975694,445.9456248,425,0.305555556,0.02962,Under
20.09211597,448.8851089,430,0.055555556,0.02962,Under
20.23985417,445.9456248,435,0.305555556,0.02962,Under
10.983558,448.8851089,440,0.055555556,0.02962,Under
24.00980555,445.9456248,430,0.305555556,0.02962,Under
31.13771332,447.3506992,420,0.194444444,0.02962,Under
7.315001219,445.9456248,455,0.305555556,0.02962,Over
10.72128744,447.3506992,445,0.194444444,0.02962,Under
3.940000001,448.8851089,450,0.055555556,0.02962,Over
40.46028438,447.3506992,410,0.194444444,0.02962,Under
15.57033697,448.8851089,435,0.055555556,0.02962,Under
1.000000004,447.3506992,470,0.194444444,0.02962,Over
0.315007301,447.3506992,480,0.194444444,0.02962,Over
3.065000012,447.3506992,460,0.194444444,0.02962,Over
1.815003448,447.3506992,465,0.194444444,0.02962,Over
22.3251422,447.3506992,430,0.194444444,0.02962,Under
0.845000116,445.9456248,480,0.305555556,0.02962,Over
1.875,448.8851089,455,0.055555556,0.02962,Over
7.181778989,448.8851089,445,0.055555556,0.02962,Under
32.41970833,445.9456248,420,0.305555556,0.02962,Under
14.1925711,447.3506992,440,0.194444444,0.02962,Under
35.82899883,447.3506992,415,0.194444444,0.02962,Under
0.500003433,445.9456248,485,0.305555556,0.02962,Over
0.2200007,448.8851089,465,0.055555556,0.02962,Over
24.89889775,448.8851089,425,0.055555556,0.02962,Under
34.72745292,448.8851089,415,0.055555556,0.02962,Under
5.314999999,445.9456248,460,0.305555556,0.02962,Over
0.155000002,447.3506992,490,0.194444444,0.02962,Over
0.125000196,445.9456248,500,0.305555556,0.02962,Over
0.505000826,447.3506992,475,0.194444444,0.02962,Over
6.189999998,438.453825,450,0.301587302,0.02972,Over
9.250000002,439.4512179,440,0.19047619,0.02972,Under
1.125000278,441.70592,450,0.051587302,0.02972,Over
34.92731742,438.453825,410,0.301587302,0.02972,Under
0.37501003,438.453825,480,0.301587302,0.02972,Over
26.4565375,438.453825,420,0.301587302,0.02972,Under
12.47177912,439.4512179,435,0.19047619,0.02972,Under
8.940000002,438.453825,445,0.301587302,0.02972,Under
27.71670729,441.70592,415,0.051587302,0.02972,Under
32.55404014,441.70592,410,0.051587302,0.02972,Under
0.25000895,439.4512179,475,0.19047619,0.02972,Over
2.940000338,438.453825,460,0.301587302,0.02972,Over
1.440011838,439.4512179,460,0.19047619,0.02972,Over
37.48638022,441.70592,405,0.051587302,0.02972,Under
1.875000001,438.453825,465,0.301587302,0.02972,Over
9.532339999,441.70592,435,0.051587302,0.02972,Under
22.43615313,438.453825,425,0.301587302,0.02972,Under
16.25355041,439.4512179,430,0.19047619,0.02972,Under
0.190000005,438.453825,490,0.301587302,0.02972,Over
0.440000731,439.4512179,470,0.19047619,0.02972,Over
2.940001279,441.70592,445,0.051587302,0.02972,Under
0.410000003,441.70592,455,0.051587302,0.02972,Over
12.13,438.453825,440,0.301587302,0.02972,Under
18.10702314,441.70592,425,0.051587302,0.02972,Under
5.755000204,441.70592,440,0.051587302,0.02972,Under
6.315000144,439.4512179,445,0.19047619,0.02972,Under
4.125000001,439.4512179,450,0.19047619,0.02972,Over
28.66887602,439.4512179,415,0.19047619,0.02972,Under
30.53192187,438.453825,415,0.301587302,0.02972,Under
18.66577873,438.453825,430,0.301587302,0.02972,Under
15.21038529,438.453825,435,0.301587302,0.02972,Under
2.505000131,439.4512179,455,0.19047619,0.02972,Over
0.160000001,439.4512179,480,0.19047619,0.02972,Over
24.13710081,439.4512179,420,0.19047619,0.02972,Under
4.625000002,438.453825,455,0.301587302,0.02972,Over
20.29032561,439.4512179,425,0.19047619,0.02972,Under
33.27065637,439.4512179,410,0.19047619,0.02972,Under
0.405001853,438.453825,485,0.301587302,0.02972,Over
0.625000695,438.453825,475,0.301587302,0.02972,Over
0.720000033,439.4512179,465,0.19047619,0.02972,Over
22.91436001,441.70592,420,0.051587302,0.02972,Under
0.160000652,441.70592,460,0.051587302,0.02972,Over
13.67968,441.70592,430,0.051587302,0.02972,Under
39.32269244,438.453825,405,0.301587302,0.02972,Under
1.065000013,438.453825,470,0.301587302,0.02972,Over
35.07189234,439.0812026,410,0.293650794,0.02962,Under
14.91340117,439.0812026,435,0.293650794,0.02962,Under
33.17977647,442.490015,410,0.043650794,0.02962,Under
0.22,440.0674167,475,0.182539683,0.02962,Over
24.45715531,440.0674167,420,0.182539683,0.02962,Under
6.255000063,440.0674167,445,0.182539683,0.02962,Over
6.190011979,439.0812026,450,0.293650794,0.02962,Over
26.78349453,439.0812026,420,0.293650794,0.02962,Under
28.24623697,442.490015,415,0.043650794,0.02962,Under
20.11411648,440.0674167,425,0.182539683,0.02962,Under
1.030000275,442.490015,450,0.043650794,0.02962,Over
30.68019343,439.0812026,415,0.293650794,0.02962,Under
0.160000155,442.490015,460,0.043650794,0.02962,Under
5.62354253,442.490015,440,0.043650794,0.02962,Under
12.28803883,440.0674167,435,0.182539683,0.02962,Under
3.190000125,439.0812026,460,0.293650794,0.02962,Over
0.285,439.0812026,485,0.293650794,0.02962,Over
4.065000002,440.0674167,450,0.182539683,0.02962,Over
13.86061849,442.490015,430,0.043650794,0.02962,Under
4.690000003,439.0812026,455,0.293650794,0.02962,Over
9.552078991,442.490015,435,0.043650794,0.02962,Under
22.51679562,439.0812026,425,0.293650794,0.02962,Under
0.69000027,439.0812026,475,0.293650794,0.02962,Over
39.5935996,439.0812026,405,0.293650794,0.02962,Under
9.065000025,440.0674167,440,0.182539683,0.02962,Under
0.720000027,440.0674167,465,0.182539683,0.02962,Over
0.125000012,440.0674167,480,0.182539683,0.02962,Over
0.280000064,442.490015,455,0.043650794,0.02962,Over
23.3126998,442.490015,420,0.043650794,0.02962,Under
0.440000593,440.0674167,470,0.182539683,0.02962,Over
0.440003183,439.0812026,480,0.293650794,0.02962,Over
15.95107765,440.0674167,430,0.182539683,0.02962,Under
2.940000279,442.490015,445,0.043650794,0.02962,Under
11.76669892,439.0812026,440,0.293650794,0.02962,Under
